ImageX	ImageY	BModeResponse	DopplerResponse	DopplerCentroidDistance	frame
330.363403	41.000000	-107374176.000000	-107374176.000000	-107374176.000000	152;
335.662323	41.000000	-107374176.000000	-107374176.000000	-107374176.000000	153;
343.770233	47.000000	-107374176.000000	-107374176.000000	-107374176.000000	154;
340.554779	52.000000	-107374176.000000	-107374176.000000	-107374176.000000	155;
346.532166	53.000000	-107374176.000000	-107374176.000000	-107374176.000000	156;
345.067291	55.000000	-107374176.000000	-107374176.000000	-107374176.000000	157;
348.587219	55.000000	-107374176.000000	-107374176.000000	-107374176.000000	158;
340.982208	53.000000	-107374176.000000	-107374176.000000	-107374176.000000	159;
341.284760	51.000000	-107374176.000000	-107374176.000000	-107374176.000000	160;
342.116119	52.000000	-107374176.000000	-107374176.000000	-107374176.000000	161;
339.772827	54.000000	-107374176.000000	-107374176.000000	-107374176.000000	162;
347.344391	60.000000	-107374176.000000	-107374176.000000	-107374176.000000	163;
347.214417	62.000000	-107374176.000000	-107374176.000000	-107374176.000000	164;
348.926147	60.000000	-107374176.000000	-107374176.000000	-107374176.000000	165;
346.160004	52.000000	-107374176.000000	-107374176.000000	-107374176.000000	166;
339.450317	50.000000	-107374176.000000	-107374176.000000	-107374176.000000	167;
345.762268	51.000000	-107374176.000000	-107374176.000000	-107374176.000000	168;
346.373993	50.000000	-107374176.000000	-107374176.000000	-107374176.000000	169;
350.502472	50.000000	-107374176.000000	-107374176.000000	-107374176.000000	170;
345.681915	49.000000	-107374176.000000	-107374176.000000	-107374176.000000	171;
347.526154	49.000000	-107374176.000000	-107374176.000000	-107374176.000000	172;
346.479462	51.000000	-107374176.000000	-107374176.000000	-107374176.000000	173;
348.004852	57.000000	-107374176.000000	-107374176.000000	-107374176.000000	174;
337.330261	52.000000	-107374176.000000	-107374176.000000	-107374176.000000	175;
338.155060	49.000000	-107374176.000000	-107374176.000000	-107374176.000000	176;
351.497772	46.000000	-107374176.000000	-107374176.000000	-107374176.000000	177;
347.041412	45.000000	-107374176.000000	-107374176.000000	-107374176.000000	178;
343.587402	48.000000	-107374176.000000	-107374176.000000	-107374176.000000	179;
337.815399	43.000000	-107374176.000000	-107374176.000000	-107374176.000000	180;
339.498260	45.000000	-107374176.000000	-107374176.000000	-107374176.000000	181;
342.259460	48.000000	-107374176.000000	-107374176.000000	-107374176.000000	182;
338.161499	44.000000	-107374176.000000	-107374176.000000	-107374176.000000	183;
340.857727	41.000000	-107374176.000000	-107374176.000000	-107374176.000000	184;
